null;1;9;-68;780;10534
null;1;9;-68;780;10534
null;1;9;-68;780;10534
null;1;9;-68;780;10534
null;1;9;-68;780;10534
null;1;9;-68;780;10534
null;1;9;-68;780;10534
null;1;9;-73;780;10534
null;1;9;-73;780;10534
null;1;9;-73;780;10534
null;1;9;-73;780;10534
null;1;9;-73;780;10534
null;1;9;-73;780;10534
null;1;9;-73;780;10534
null;1;9;-73;780;10534
null;1;9;-73;780;10534
null;1;9;-73;780;10534
null;1;9;-73;780;10534
null;1;9;-73;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-74;780;10534
null;1;9;-75;780;10534
null;1;9;-75;780;10534
null;1;9;-75;780;10534
null;1;9;-75;780;10534
null;1;9;-75;780;10534
null;1;9;-75;780;10534
null;1;9;-75;780;10534
null;1;9;-75;780;10534
null;1;9;-80;780;10534
null;1;9;-80;780;10534
null;1;9;-80;780;10534
null;1;9;-80;780;10534
null;1;9;-80;780;10534
null;1;9;-80;780;10534
null;1;9;-80;780;10534
null;1;9;-80;780;10534
null;1;9;-80;780;10534
null;1;9;-80;780;10534
null;1;9;-80;780;10534
null;1;9;-80;780;10534
null;1;9;-80;780;10534
null;1;10;-80;780;10534
null;1;10;-80;780;10534
null;1;10;-80;780;10534
null;1;10;-80;780;10534
null;1;10;-80;780;10534
null;1;10;-80;780;10534
null;1;10;-80;780;10534
null;1;10;-80;780;10534
null;1;10;-80;780;10534
null;1;10;-80;780;10534
null;1;10;-80;780;10534
null;1;10;-80;780;10534
null;1;10;-80;780;10534
null;1;10;-80;780;10534
null;1;10;-80;780;10534
null;1;10;-80;780;10534
null;1;10;-80;780;10534
null;1;10;-80;780;10534
null;1;10;-80;780;10534
null;1;10;-81;780;10534
null;1;10;-81;780;10534
null;1;10;-81;780;10534
null;1;10;-81;780;10534
null;1;10;-81;780;10534
null;1;10;-81;780;10534
null;1;10;-81;780;10534
null;1;10;-81;780;10534
null;1;10;-81;780;10534
null;1;10;-81;780;10534
null;1;10;-81;780;10534
null;1;10;-81;780;10534
null;1;10;-81;780;10534
null;1;10;-81;780;10534
null;1;10;-81;780;10534
null;1;10;-81;780;10534
null;1;10;-81;780;10534
null;1;10;-81;780;10534
null;1;10;-81;780;10534
null;1;10;-81;780;10534
null;1;10;-81;780;10534
null;1;10;-81;780;10534
null;1;10;-81;780;10534
null;1;10;-81;780;10534
null;1;10;-81;780;10534
null;1;10;-81;780;10534
null;1;10;-81;780;10534
null;1;10;-81;780;10534
null;1;10;-86;780;10534
null;1;10;-86;780;10534
null;1;10;-86;780;10534
null;1;10;-86;780;10534
null;1;10;-86;780;10534
null;1;10;-86;780;10534
null;1;10;-86;780;10534
null;1;10;-86;780;10534
null;1;10;-86;780;10534
null;1;10;-86;780;10534
null;1;10;-86;780;10534
null;1;10;-86;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-87;780;10534
null;1;10;-88;780;10534
null;1;11;-88;780;10534
null;1;11;-88;780;10534
null;1;11;-88;780;10534
null;1;11;-88;780;10534
null;1;11;-88;780;10534
null;1;11;-88;780;10534
null;1;11;-88;780;10534
null;1;11;-93;780;10534
null;1;11;-93;780;10534
null;1;11;-93;780;10534
null;1;11;-93;780;10534
null;1;11;-93;780;10534
null;1;11;-93;780;10534
null;1;11;-93;780;10534
null;1;11;-93;780;10534
null;1;11;-93;780;10534
null;1;11;-93;780;10534
null;1;11;-93;780;10534
null;1;11;-93;780;10534
null;1;11;-93;780;10534
null;1;11;-93;780;10534
null;1;11;-93;780;10534
null;1;11;-93;780;10534
null;1;11;-93;780;10534
null;1;11;-93;780;10534
null;1;11;-93;780;10534
null;1;11;-93;780;10534
null;1;11;-93;780;10534
null;1;11;-93;780;10534
null;1;11;-93;780;10534
null;1;11;-93;780;10534
null;1;11;-93;780;10534
null;1;11;-93;780;10534
null;1;11;-93;780;10534
null;1;11;-93;780;10534
null;1;11;-93;780;10534
null;1;11;-93;780;10534
null;1;11;-93;780;10534
null;1;11;-93;780;10534
null;1;11;-94;780;10534
null;1;11;-94;780;10534
null;1;11;-94;780;10534
null;1;11;-94;780;10534
null;1;11;-94;780;10534
null;1;11;-94;780;10534
null;1;11;-94;780;10534
null;1;11;-94;780;10534
null;1;11;-94;780;10534
null;1;11;-94;780;10534
null;1;11;-94;780;10534
null;1;11;-94;780;10534
null;1;11;-94;780;10534
null;1;11;-94;780;10534
null;1;11;-94;780;10534
null;1;11;-94;780;10534
null;1;11;-94;780;10534
null;1;11;-94;780;10534
null;1;11;-94;780;10534
null;1;11;-94;780;10534
null;1;11;-94;780;10534
null;1;11;-94;780;10534
null;1;11;-94;780;10534
null;1;11;-94;780;10534
null;1;11;-94;780;10534
null;1;11;-94;780;10534
null;1;11;-94;780;10534
null;1;11;-94;780;10534
null;1;11;-99;780;10534
null;1;11;-99;780;10534
null;1;11;-99;780;10534
null;1;11;-99;780;10534
null;1;11;-99;780;10534
null;1;11;-99;780;10534
null;1;11;-99;780;10534
null;1;11;-99;780;10534
null;1;11;-99;780;10534
null;1;11;-99;780;10534
null;1;11;-99;780;10534
null;1;11;-99;780;10534
null;1;11;-100;780;10534
null;1;11;-100;780;10534
null;1;11;-100;780;10534
null;1;11;-100;780;10534
null;1;11;-100;780;10534
null;1;11;-100;780;10534
null;1;11;-100;780;10534
null;1;11;-100;780;10534
null;1;11;-100;780;10534
null;1;11;-100;780;10534
null;1;11;-100;780;10534
null;1;11;-100;780;10534
null;1;11;-100;780;10534
null;1;11;-100;780;10534
null;1;11;-100;780;10534
null;1;11;-100;780;10534
null;1;11;-100;780;10534
null;1;11;-100;780;10534
null;1;11;-100;780;10534
null;1;11;-100;780;10534
null;1;11;-100;780;10534
null;1;12;-100;780;10534
null;1;12;-100;780;10534
null;1;12;-100;780;10534
null;1;12;-100;780;10534
null;1;12;-100;780;10534
null;1;12;-100;780;10534
null;1;12;-100;780;10534
null;1;12;-100;780;10534
null;1;12;-100;780;10534
null;1;12;-100;780;10534
null;1;12;-100;780;10534
null;1;12;-100;780;10534
null;1;12;-100;780;10534
null;1;12;-100;780;10534
null;1;12;-100;780;10534
null;1;12;-100;780;10534
null;1;12;-100;780;10534
null;1;12;-100;780;10534
null;1;12;-100;780;10534
null;1;12;-101;780;10534
null;1;12;-101;780;10534
null;1;12;-101;780;10534
null;1;12;-101;780;10534
null;1;12;-101;780;10534
null;1;12;-101;780;10534
null;1;12;-101;780;10534
null;1;12;-101;780;10534
null;1;12;-106;780;10534
null;1;12;-106;780;10534
null;1;12;-106;780;10534
null;1;12;-106;780;10534
null;1;12;-106;780;10534
null;1;12;-106;780;10534
null;1;12;-106;780;10534
null;1;12;-106;780;10534
null;1;12;-106;780;10534
null;1;12;-106;780;10534
null;1;12;-106;780;10534
null;1;12;-106;780;10534
null;1;12;-106;780;10534
null;1;12;-106;780;10534
null;1;12;-106;780;10534
null;1;12;-106;780;10534
null;1;12;-106;780;10534
null;1;12;-106;780;10534
null;1;12;-106;780;10534
null;1;12;-106;780;10534
null;1;12;-106;780;10534
null;1;12;-106;780;10534
null;1;12;-106;780;10534
null;1;12;-106;780;10534
null;1;12;-106;780;10534
null;1;12;-106;780;10534
null;1;12;-106;780;10534
null;1;12;-106;780;10534
null;1;12;-106;780;10534
null;1;12;-106;780;10534
null;1;12;-106;780;10534
null;1;12;-106;780;10534
null;1;12;-107;780;10534
null;1;12;-107;780;10534
null;1;12;-107;780;10534
null;1;12;-107;780;10534
null;1;12;-107;780;10534
null;1;12;-107;780;10534
null;1;12;-107;780;10534
null;1;12;-107;780;10534
null;1;12;-107;780;10534
null;1;12;-107;780;10534
null;1;12;-107;780;10534
null;1;12;-107;780;10534
null;1;12;-107;780;10534
null;1;12;-107;780;10534
null;1;12;-107;780;10534
null;1;12;-107;780;10534
null;1;12;-107;780;10534
null;1;12;-107;780;10534
null;1;12;-107;780;10534
null;1;12;-107;780;10534
null;1;12;-107;780;10534
null;1;12;-107;780;10534
null;1;12;-107;780;10534
null;1;12;-107;780;10534
null;1;12;-107;780;10534
null;1;12;-107;780;10534
null;1;12;-107;780;10534
null;1;12;-107;780;10534
null;1;12;-112;780;10534
null;1;12;-112;780;10534
null;1;12;-112;780;10534
null;1;12;-112;780;10534
null;1;12;-112;780;10534
null;1;12;-112;780;10534
null;1;12;-112;780;10534
null;1;12;-112;780;10534
null;1;12;-112;780;10534
null;1;12;-112;780;10534
null;1;12;-112;780;10534
null;1;12;-112;780;10534
null;1;12;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-113;780;10534
null;1;13;-114;780;10534
null;1;13;-114;780;10534
null;1;13;-114;780;10534
null;1;13;-114;780;10534
null;1;13;-114;780;10534
null;1;13;-114;780;10534
null;1;13;-114;780;10534
null;1;13;-114;780;10534
null;1;13;-119;780;10534
null;1;13;-119;780;10534
null;1;13;-119;780;10534
null;1;13;-119;780;10534
null;1;13;-119;780;10534
null;1;13;-119;780;10534
null;1;13;-119;780;10534
null;1;13;-119;780;10534
null;1;13;-119;780;10534
null;1;13;-119;780;10534
null;1;13;-119;780;10534
null;1;13;-119;780;10534
null;1;13;-119;780;10534
null;1;13;-119;780;10534
null;1;13;-119;780;10534
null;1;13;-119;780;10534
null;1;13;-119;780;10534
null;1;13;-119;780;10534
null;1;13;-119;780;10534
null;1;13;-119;780;10534
null;1;13;-119;780;10534
null;1;13;-119;780;10534
null;1;13;-119;780;10534
null;1;13;-119;780;10534
null;1;13;-119;780;10534
null;1;13;-119;780;10534
null;1;13;-119;780;10534
null;1;13;-119;780;10534
null;1;13;-119;780;10534
null;1;13;-119;780;10534
null;1;13;-119;780;10534
null;1;13;-119;780;10534
null;1;13;-120;780;10534
null;1;13;-120;780;10534
null;1;13;-120;780;10534
null;1;13;-120;780;10534
null;1;13;-120;780;10534
null;1;13;-120;780;10534
null;1;13;-120;780;10534
null;1;13;-120;780;10534
null;1;13;-120;780;10534
null;1;13;-120;780;10534
null;1;13;-120;780;10534
null;1;13;-120;780;10534
null;1;13;-120;780;10534
null;1;13;-120;780;10534
null;1;13;-120;780;10534
null;1;13;-120;780;10534
null;1;13;-120;780;10534
null;1;13;-120;780;10534
null;1;13;-120;780;10534
null;1;13;-120;780;10534
null;1;13;-120;780;10534
null;1;14;-120;780;10534
null;1;14;-120;780;10534
null;1;14;-120;780;10534
null;1;14;-120;780;10534
null;1;14;-120;780;10534
null;1;14;-120;780;10534
null;1;14;-120;780;10534
null;1;14;-125;780;10534
null;1;14;-125;780;10534
null;1;14;-125;780;10534
null;1;14;-125;780;10534
null;1;14;-125;780;10534
null;1;14;-125;780;10534
null;1;14;-125;780;10534
null;1;14;-125;780;10534
null;1;14;-125;780;10534
null;1;14;-125;780;10534
null;1;14;-125;780;10534
null;1;14;-125;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-126;780;10534
null;1;14;-127;780;10534
null;1;14;-127;780;10534
null;1;14;-127;780;10534
null;1;14;-127;780;10534
null;1;14;-127;780;10534
null;1;14;-127;780;10534
null;1;14;-127;780;10534
null;1;14;-127;780;10534
null;1;14;-132;780;10534
null;1;14;-132;780;10534
null;1;14;-132;780;10534
null;1;14;-132;780;10534
null;1;14;-132;780;10534
null;1;14;-132;780;10534
null;1;14;-132;780;10534
null;1;14;-132;780;10534
null;1;14;-132;780;10534
null;1;14;-132;780;10534
null;1;14;-132;780;10534
null;1;14;-132;780;10534
null;1;14;-132;780;10534
null;1;14;-132;780;10534
null;1;14;-132;780;10534
null;1;14;-132;780;10534
null;1;14;-132;780;10534
null;1;14;-132;780;10534
null;1;14;-132;780;10534
null;1;14;-132;780;10534
null;1;14;-132;780;10534
null;1;14;-132;780;10534
null;1;14;-132;780;10534
null;1;14;-132;780;10534
null;1;14;-132;780;10534
null;1;14;-132;780;10534
null;1;14;-132;780;10534
null;1;14;-132;780;10534
null;1;14;-132;780;10534
null;1;14;-132;780;10534
null;1;14;-132;780;10534
null;1;14;-132;780;10534
null;1;14;-133;780;10534
null;1;15;-133;780;10534
null;1;15;-133;780;10534
null;1;15;-133;780;10534
null;1;15;-133;780;10534
null;1;15;-133;780;10534
null;1;15;-133;780;10534
null;1;15;-133;780;10534
null;1;15;-133;780;10534
null;1;15;-133;780;10534
null;1;15;-133;780;10534
null;1;15;-133;780;10534
null;1;15;-133;780;10534
null;1;15;-133;780;10534
null;1;15;-133;780;10534
null;1;15;-133;780;10534
null;1;15;-133;780;10534
null;1;15;-133;780;10534
null;1;15;-133;780;10534
null;1;15;-133;780;10534
null;1;15;-133;780;10534
null;1;15;-133;780;10534
null;1;15;-133;780;10534
null;1;15;-133;780;10534
null;1;15;-133;780;10534
null;1;15;-133;780;10534
null;1;15;-133;780;10534
null;1;15;-133;780;10534
null;1;15;-138;780;10534
null;1;15;-138;780;10534
null;1;15;-138;780;10534
null;1;15;-138;780;10534
null;1;15;-138;780;10534
null;1;15;-138;780;10534
null;1;15;-138;780;10534
null;1;15;-138;780;10534
null;1;15;-138;780;10534
null;1;15;-138;780;10534
null;1;15;-138;780;10534
null;1;15;-138;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-139;780;10534
null;1;15;-140;780;10534
null;1;15;-140;780;10534
null;1;15;-140;780;10534
null;1;15;-140;780;10534
null;1;15;-140;780;10534
null;1;15;-140;780;10534
null;1;15;-140;780;10534
null;1;15;-140;780;10534
null;1;15;-145;780;10534
null;1;15;-145;780;10534
null;1;15;-145;780;10534
null;1;15;-145;780;10534
null;1;15;-145;780;10534
null;1;15;-145;780;10534
null;1;15;-145;780;10534
null;1;15;-145;780;10534
null;1;15;-145;780;10534
null;1;15;-145;780;10534
null;1;15;-145;780;10534
null;1;15;-145;780;10534
null;1;15;-145;780;10534
null;1;16;-145;780;10534
null;1;16;-145;780;10534
null;1;16;-145;780;10534
null;1;16;-145;780;10534
null;1;16;-145;780;10534
null;1;16;-145;780;10534
null;1;16;-145;780;10534
null;1;16;-145;780;10534
null;1;16;-145;780;10534
null;1;16;-145;780;10534
null;1;16;-145;780;10534
null;1;16;-145;780;10534
null;1;16;-145;780;10534
null;1;16;-145;780;10534
null;1;16;-145;780;10534
null;1;16;-145;780;10534
null;1;16;-145;780;10534
null;1;16;-145;780;10534
null;1;16;-145;780;10534
null;1;16;-146;780;10534
null;1;16;-146;780;10534
null;1;16;-146;780;10534
null;1;16;-146;780;10534
null;1;16;-146;780;10534
null;1;16;-146;780;10534
null;1;16;-146;780;10534
null;1;16;-146;780;10534
null;1;16;-146;780;10534
null;1;16;-146;780;10534
null;1;16;-146;780;10534
null;1;16;-146;780;10534
null;1;16;-146;780;10534
null;1;16;-146;780;10534
null;1;16;-146;780;10534
null;1;16;-146;780;10534
null;1;16;-146;780;10534
null;1;16;-146;780;10534
null;1;16;-146;780;10534
null;1;16;-146;780;10534
null;1;16;-146;780;10534
null;1;16;-146;780;10534
null;1;16;-146;780;10534
null;1;16;-146;780;10534
null;1;16;-146;780;10534
null;1;16;-146;780;10534
null;1;16;-146;780;10534
null;1;16;-146;780;10534
null;1;16;-151;780;10534
null;1;16;-151;780;10534
null;1;16;-151;780;10534
null;1;16;-151;780;10534
null;1;16;-151;780;10534
null;1;16;-151;780;10534
null;1;16;-151;780;10534
null;1;16;-151;780;10534
null;1;16;-151;780;10534
null;1;16;-151;780;10534
null;1;16;-151;780;10534
null;1;16;-151;780;10534
null;1;16;-152;780;10534
null;1;16;-152;780;10534
null;1;16;-152;780;10534
null;1;16;-152;780;10534
null;1;16;-152;780;10534
null;1;16;-152;780;10534
null;1;16;-152;780;10534
null;1;16;-152;780;10534
null;1;16;-152;780;10534
null;1;16;-152;780;10534
null;1;16;-152;780;10534
null;1;16;-152;780;10534
null;1;16;-152;780;10534
